date,value,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-07,446,VT,0.0,16.0,,,,,,,,,2020-03-07T21:00:00Z,,,16.0,16.0,16.0,50,0.0,0.0,8.0,0.0,8.0,,,,,,,,
2020-03-14,659,VT,4.0,227.0,,,,,,,,,2020-03-14T20:00:00Z,,,231.0,231.0,231.0,50,0.0,0.0,85.0,2.0,87.0,,,,,,,,
2020-03-21,3784,VT,29.0,779.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,808.0,808.0,808.0,50,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-07,2527,VA,0.0,31.0,7.0,,,,,,,,2020-03-07T21:00:00Z,,,38.0,31.0,31.0,51,0.0,0.0,10.0,0.0,10.0,,,,,,,,
2020-03-14,2706,VA,30.0,117.0,,,,,,,,,2020-03-14T20:00:00Z,,,147.0,147.0,147.0,51,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-21,46277,VA,152.0,2638.0,,,25.0,,,,,,2020-03-21T20:00:00Z,2.0,25.0,2790.0,2790.0,2790.0,51,0.0,25.0,427.0,38.0,465.0,,,,,,,,
2020-03-07,6616,WA,102.0,370.0,66.0,,,,,,,,2020-03-07T21:00:00Z,16.0,,538.0,472.0,472.0,53,2.0,0.0,0.0,23.0,23.0,,,,,,,,
2020-03-14,14240,WA,568.0,6001.0,,,,,,,,,2020-03-14T20:00:00Z,37.0,,6569.0,6569.0,6569.0,53,6.0,0.0,1651.0,111.0,1762.0,,,,,,,,
2020-03-21,129909,WA,1524.0,21719.0,,,,,,,,,2020-03-21T20:00:00Z,83.0,,23243.0,23243.0,23243.0,53,9.0,0.0,2383.0,148.0,2531.0,,,,,,,,
2020-03-07,1033,WV,0.0,2.0,3.0,,,,,,,,2020-03-07T21:00:00Z,,,5.0,2.0,2.0,54,0.0,0.0,1.0,0.0,1.0,,,,,,,,
2020-03-14,865,WV,0.0,26.0,5.0,,,,,,,,2020-03-14T20:00:00Z,,,31.0,26.0,26.0,54,0.0,0.0,9.0,0.0,9.0,,,,,,,,
2020-03-21,3536,WV,11.0,330.0,2.0,,1.0,,,,,,2020-03-21T20:00:00Z,0.0,1.0,343.0,341.0,341.0,54,0.0,1.0,111.0,4.0,115.0,,,,,,,,
2020-03-07,5052,WI,1.0,31.0,12.0,,,,,,,,2020-03-07T21:00:00Z,,,44.0,32.0,32.0,55,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-14,5190,WI,19.0,169.0,,,,,,,,,2020-03-14T20:00:00Z,,,188.0,188.0,188.0,55,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-21,51031,WI,281.0,4628.0,,,,,,,,,2020-03-21T20:00:00Z,4.0,,4909.0,4909.0,4909.0,55,1.0,0.0,1173.0,75.0,1248.0,,,,,,,,
2020-03-07,534,WY,0.0,,,,,,,,,,2020-03-07T21:00:00Z,,,0.0,0.0,0.0,56,,,,,,,,,,,,,
2020-03-14,517,WY,2.0,,,,,,,,,,2020-03-14T20:00:00Z,,,2.0,2.0,2.0,56,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-21,3653,WY,23.0,438.0,,,,,,,,,2020-03-21T20:00:00Z,,,461.0,461.0,461.0,56,0.0,0.0,107.0,4.0,111.0,,,,,,,,
2020-03-07,471,DC,0.0,8.0,1.0,,,,,,,,2020-03-07T21:00:00Z,,,9.0,8.0,8.0,11,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-14,1213,DC,10.0,49.0,10.0,,,,,,,,2020-03-14T20:00:00Z,,,69.0,59.0,59.0,11,0.0,0.0,29.0,0.0,29.0,,,,,,,,
2020-03-21,14462,DC,77.0,506.0,0.0,,,,,,,,2020-03-21T20:00:00Z,1.0,,583.0,583.0,583.0,11,0.0,0.0,5.0,6.0,11.0,,,,,,,,
2020-04-06,,AK,191.0,6692.0,,,23.0,,,,,,2020-04-06T20:00:00Z,6.0,23.0,6883.0,6883.0,6883.0,02,0.0,3.0,593.0,6.0,599.0,,,,,,,,
2020-04-06,,AL,1968.0,12797.0,,,240.0,,,,,,2020-04-06T20:00:00Z,50.0,240.0,14765.0,14765.0,14765.0,01,5.0,9.0,1515.0,172.0,1687.0,,,,,,,,
2020-04-06,,AR,875.0,11970.0,,74.0,130.0,,43.0,22.0,39.0,102.0,2020-04-06T20:00:00Z,16.0,130.0,12845.0,12845.0,12845.0,05,0.0,0.0,1558.0,45.0,1603.0,,,,,,,,
2020-04-06,,AS,0.0,20.0,11.0,,,,,,,,2020-04-06T20:00:00Z,0.0,,31.0,20.0,20.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-04-06,,AZ,2456.0,30078.0,,,325.0,,112.0,,,,2020-04-06T20:00:00Z,65.0,325.0,32534.0,32534.0,32534.0,04,1.0,15.0,4937.0,187.0,5124.0,,,,,,,,
2020-04-06,,CA,14336.0,103095.0,15000.0,2509.0,,1085.0,,,,,2020-04-06T20:00:00Z,343.0,,132431.0,117431.0,117431.0,06,24.0,0.0,0.0,898.0,898.0,,,,,,,,
2020-04-06,,CO,4950.0,20823.0,,,924.0,,,,,,2020-04-06T20:00:00Z,140.0,924.0,25773.0,25773.0,25773.0,08,14.0,49.0,1488.0,385.0,1873.0,,,,,,,,
2020-04-06,,CT,6906.0,19780.0,,1221.0,,,,,,,2020-04-06T20:00:00Z,206.0,,26686.0,26686.0,26686.0,09,17.0,0.0,2185.0,1231.0,3416.0,,,,,,,,
2020-04-06,,DC,1097.0,6356.0,,,,,,,,287.0,2020-04-06T20:00:00Z,24.0,,7453.0,7453.0,7453.0,11,2.0,0.0,520.0,99.0,619.0,,,,,,,,
2020-04-06,,DE,673.0,6321.0,,101.0,,,,,,71.0,2020-04-06T20:00:00Z,14.0,,6994.0,6994.0,6994.0,10,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-04-06,,FL,13324.0,109950.0,1142.0,,1682.0,,,,,,2020-04-06T20:00:00Z,236.0,1682.0,124416.0,123274.0,123274.0,12,18.0,110.0,8697.0,1173.0,9870.0,,,,,,,,
2020-04-06,,GA,7314.0,32698.0,,,1332.0,,,,,,2020-04-06T20:00:00Z,229.0,1332.0,40012.0,40012.0,40012.0,13,18.0,49.0,11513.0,667.0,12180.0,,,,,,,,
2020-04-06,,GU,113.0,505.0,,,31.0,,2.0,,,25.0,2020-04-06T20:00:00Z,4.0,31.0,618.0,618.0,618.0,66,0.0,0.0,12.0,1.0,13.0,,,,,,,,
2020-04-06,,HI,371.0,13155.0,,,21.0,,6.0,,,85.0,2020-04-06T20:00:00Z,4.0,21.0,13526.0,13526.0,13526.0,15,0.0,2.0,551.0,20.0,571.0,,,,,,,,
2020-04-06,,IA,946.0,10653.0,,99.0,179.0,,,,,284.0,2020-04-06T20:00:00Z,25.0,179.0,11599.0,11599.0,11599.0,19,3.0,14.0,680.0,78.0,758.0,,,,,,,,
2020-04-06,,ID,1101.0,9894.0,,,77.0,,16.0,,,,2020-04-06T20:00:00Z,10.0,77.0,10995.0,10995.0,10995.0,16,0.0,11.0,710.0,24.0,734.0,,,,,,,,
2020-04-06,,IL,12262.0,50680.0,,,,,,,,,2020-04-06T20:00:00Z,307.0,,62942.0,62942.0,62942.0,17,33.0,0.0,2953.0,1006.0,3959.0,,,,,,,,
2020-04-06,,IN,4944.0,21247.0,,,,924.0,,507.0,,,2020-04-06T20:00:00Z,139.0,,26191.0,26191.0,26191.0,18,12.0,0.0,3006.0,533.0,3539.0,,,,,,,,
2020-04-06,,KS,845.0,8239.0,,,198.0,,,,,,2020-04-06T20:00:00Z,25.0,198.0,9084.0,9084.0,9084.0,20,3.0,15.0,763.0,98.0,861.0,,,,,,,,
2020-04-06,,KY,955.0,17812.0,,,,,,,,,2020-04-06T20:00:00Z,45.0,,18767.0,18767.0,18767.0,21,5.0,0.0,2066.0,38.0,2104.0,,,,,,,,
2020-04-06,,LA,14867.0,54299.0,,1809.0,,,,563.0,,,2020-04-06T20:00:00Z,512.0,,69166.0,69166.0,69166.0,22,35.0,0.0,6984.0,1857.0,8841.0,,,,,,,,
2020-04-06,,MA,13837.0,62592.0,,,1241.0,,,,,,2020-04-06T20:00:00Z,260.0,1241.0,76429.0,76429.0,76429.0,25,29.0,96.0,3155.0,1337.0,4492.0,,,,,,,,
2020-04-06,,MD,4045.0,25572.0,,,1059.0,,,,,184.0,2020-04-06T20:00:00Z,91.0,1059.0,29617.0,29617.0,29617.0,24,24.0,123.0,844.0,436.0,1280.0,,,,,,,,
2020-04-06,,ME,499.0,6088.0,,,92.0,,,,,158.0,2020-04-06T20:00:00Z,10.0,92.0,6587.0,6587.0,6587.0,23,0.0,6.0,0.0,29.0,29.0,,,,,,,,
2020-04-06,,MI,17221.0,30030.0,,,,,,,,,2020-04-06T20:00:00Z,727.0,,47251.0,47251.0,47251.0,26,110.0,0.0,0.0,1503.0,1503.0,,,,,,,,
2020-04-06,,MN,986.0,27142.0,,115.0,223.0,57.0,90.0,,,470.0,2020-04-06T20:00:00Z,30.0,223.0,28128.0,28128.0,28128.0,27,1.0,21.0,1300.0,51.0,1351.0,,,,,,,,
2020-04-06,,MO,2722.0,27113.0,,439.0,,,,,,,2020-04-06T20:00:00Z,39.0,,29835.0,29835.0,29835.0,29,5.0,0.0,2231.0,355.0,2586.0,,,,,,,,
2020-04-06,,MP,8.0,13.0,10.0,,,,,,,,2020-04-06T20:00:00Z,1.0,,31.0,21.0,21.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-04-06,,MS,1738.0,18632.0,,,475.0,,,,,,2020-04-06T20:00:00Z,51.0,475.0,20370.0,20370.0,20370.0,28,8.0,0.0,13052.0,100.0,13152.0,,,,,,,,
2020-04-06,,MT,299.0,6491.0,,,24.0,,,,,,2020-04-06T20:00:00Z,6.0,24.0,6790.0,6790.0,6790.0,30,0.0,0.0,174.0,13.0,187.0,,,,,,,,
2020-04-06,,NC,2870.0,37856.0,,270.0,,,,,,,2020-04-06T20:00:00Z,33.0,,40726.0,40726.0,40726.0,37,2.0,0.0,396.0,285.0,681.0,,,,,,,,
2020-04-06,,ND,225.0,6988.0,,19.0,32.0,,,,,74.0,2020-04-06T20:00:00Z,3.0,32.0,7213.0,7213.0,7213.0,38,0.0,1.0,408.0,18.0,426.0,,,,,,,,
2020-04-06,,NE,409.0,6378.0,8.0,,,,,,,,2020-04-06T20:00:00Z,8.0,,6795.0,6787.0,6787.0,31,0.0,0.0,820.0,46.0,866.0,,,,,,,,
2020-04-06,,NH,669.0,7701.0,101.0,,92.0,,,,,147.0,2020-04-06T20:00:00Z,9.0,92.0,8471.0,8370.0,8370.0,33,0.0,6.0,290.0,48.0,338.0,,,,,,,,
2020-04-06,,NJ,41090.0,47942.0,,4000.0,,,,1263.0,,,2020-04-06T20:00:00Z,1003.0,,89032.0,89032.0,89032.0,34,86.0,0.0,3281.0,3585.0,6866.0,,,,,,,,
2020-04-06,,NM,624.0,18512.0,,45.0,,,,18.0,,130.0,2020-04-06T20:00:00Z,12.0,,19136.0,19136.0,19136.0,35,1.0,0.0,2227.0,81.0,2308.0,,,,,,,,
2020-04-06,,NV,1953.0,15676.0,,,,,,,,,2020-04-06T20:00:00Z,46.0,,17629.0,17629.0,17629.0,32,0.0,0.0,681.0,117.0,798.0,,,,,,,,
2020-04-06,,NY,130689.0,190122.0,,16837.0,30203.0,4504.0,,,,13366.0,2020-04-06T20:00:00Z,4758.0,30203.0,320811.0,320811.0,320811.0,36,599.0,2111.0,9873.0,8658.0,18531.0,,,,,,,,
2020-04-06,,OH,4450.0,43928.0,,,1214.0,,371.0,,,,2020-04-06T20:00:00Z,142.0,1214.0,48378.0,48378.0,48378.0,39,23.0,110.0,4215.0,407.0,4622.0,,,,,,,,
2020-04-06,,OK,1327.0,1422.0,,,340.0,,,,,,2020-04-06T20:00:00Z,51.0,340.0,2749.0,2749.0,2749.0,40,5.0,10.0,21.0,75.0,96.0,,,,,,,,
2020-04-06,,OR,1068.0,19556.0,,,258.0,,,,40.0,,2020-04-06T20:00:00Z,27.0,258.0,20624.0,20624.0,20624.0,41,1.0,19.0,1630.0,69.0,1699.0,,,,,,,,
2020-04-06,,PA,12980.0,70874.0,,,1613.0,,,533.0,,,2020-04-06T20:00:00Z,162.0,1613.0,83854.0,83854.0,83854.0,42,12.0,541.0,4613.0,1470.0,6083.0,,,,,,,,
2020-04-06,,PR,513.0,3432.0,1000.0,,,,,,,,2020-04-06T20:00:00Z,21.0,,4945.0,3945.0,3945.0,72,1.0,0.0,359.0,38.0,397.0,,,,,,,,
2020-04-06,,RI,1082.0,7399.0,,109.0,,37.0,,26.0,,35.0,2020-04-06T20:00:00Z,27.0,,8481.0,8481.0,8481.0,44,2.0,0.0,218.0,160.0,378.0,,,,,,,,
2020-04-06,,SC,2049.0,16927.0,,,241.0,,,,,,2020-04-06T20:00:00Z,44.0,241.0,18976.0,18976.0,18976.0,45,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-04-06,,SD,288.0,5732.0,0.0,,23.0,,,,,91.0,2020-04-06T20:00:00Z,4.0,23.0,6020.0,6020.0,6020.0,46,2.0,1.0,379.0,48.0,427.0,,,,,,,,
2020-04-06,,TN,3802.0,43548.0,,,352.0,,,,,356.0,2020-04-06T20:00:00Z,65.0,352.0,47350.0,47350.0,47350.0,47,21.0,24.0,1881.0,169.0,2050.0,,,,,,,,
2020-04-06,,TX,7276.0,78081.0,,,1153.0,,,,,38.0,2020-04-06T20:00:00Z,140.0,1153.0,85357.0,85357.0,85357.0,48,13.0,326.0,13955.0,464.0,14419.0,,,,,,,,
2020-04-06,,UT,1675.0,31719.0,,,138.0,,,,,,2020-04-06T20:00:00Z,13.0,138.0,33394.0,33394.0,33394.0,49,5.0,14.0,2432.0,70.0,2502.0,,,,,,,,
2020-04-06,,VA,2878.0,21643.0,,,497.0,,145.0,,108.0,,2020-04-06T20:00:00Z,54.0,497.0,24521.0,24521.0,24521.0,51,3.0,66.0,609.0,241.0,850.0,,,,,,,,
2020-04-06,,VI,43.0,222.0,20.0,,,,,,,36.0,2020-04-06T20:00:00Z,1.0,,285.0,265.0,265.0,78,0.0,0.0,16.0,1.0,17.0,,,,,,,,
2020-04-06,,VT,543.0,6090.0,,28.0,45.0,,,,,15.0,2020-04-06T20:00:00Z,23.0,45.0,6633.0,6633.0,6633.0,50,1.0,0.0,20.0,31.0,51.0,,,,,,,,
2020-04-06,,WA,7984.0,83391.0,,,,,,,,,2020-04-06T20:00:00Z,338.0,,91375.0,91375.0,91375.0,53,28.0,0.0,3064.0,393.0,3457.0,,,,,,,,
2020-04-06,,WI,2440.0,26574.0,,,668.0,,186.0,,,,2020-04-06T20:00:00Z,77.0,668.0,29014.0,29014.0,29014.0,55,9.0,44.0,1405.0,173.0,1578.0,,,,,,,,
2020-04-06,,WV,345.0,9595.0,,,,,,,,,2020-04-06T20:00:00Z,4.0,,9940.0,9940.0,9940.0,54,1.0,0.0,1081.0,21.0,1102.0,,,,,,,,
2020-04-06,,WY,210.0,3719.0,,,23.0,,,,,52.0,2020-04-06T20:00:00Z,0.0,23.0,3929.0,3929.0,3929.0,56,0.0,0.0,679.0,13.0,692.0,,,,,,,,
2020-04-05,,AK,185.0,6099.0,,,20.0,,,,,,2020-04-05T20:00:00Z,6.0,20.0,6284.0,6284.0,6284.0,02,1.0,4.0,230.0,14.0,244.0,,,,,,,,
2020-04-05,,AL,1796.0,11282.0,,,231.0,,,,,,2020-04-05T20:00:00Z,45.0,231.0,13078.0,13078.0,13078.0,01,2.0,19.0,2009.0,216.0,2225.0,,,,,,,,
2020-04-05,,AR,830.0,10412.0,,67.0,130.0,,43.0,27.0,39.0,97.0,2020-04-05T20:00:00Z,16.0,130.0,11242.0,11242.0,11242.0,05,2.0,130.0,785.0,87.0,872.0,,,,,,,,
2020-04-05,,AS,0.0,20.0,6.0,,,,,,,,2020-04-05T20:00:00Z,0.0,,26.0,20.0,20.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-04-05,,AZ,2269.0,25141.0,,,310.0,,108.0,,,,2020-04-05T20:00:00Z,64.0,310.0,27410.0,27410.0,27410.0,04,12.0,13.0,0.0,250.0,250.0,,,,,,,,
2020-04-05,,CA,13438.0,103095.0,15000.0,2398.0,,1040.0,,,,,2020-04-05T20:00:00Z,319.0,,131533.0,116533.0,116533.0,06,43.0,0.0,1421.0,1412.0,2833.0,,,,,,,,
2020-04-05,,CO,4565.0,19335.0,,,875.0,,,,,,2020-04-05T20:00:00Z,126.0,875.0,23900.0,23900.0,23900.0,08,15.0,52.0,1437.0,392.0,1829.0,,,,,,,,
2020-04-05,,CT,5675.0,17595.0,,1142.0,,,,,,,2020-04-05T20:00:00Z,189.0,,23270.0,23270.0,23270.0,09,24.0,0.0,842.0,399.0,1241.0,,,,,,,,
2020-04-05,,DC,998.0,5836.0,,,,,,,,258.0,2020-04-05T20:00:00Z,22.0,,6834.0,6834.0,6834.0,11,1.0,0.0,300.0,96.0,396.0,,,,,,,,
2020-04-05,,DE,673.0,6321.0,,101.0,,,,,,71.0,2020-04-05T20:00:00Z,14.0,,6994.0,6994.0,6994.0,10,0.0,0.0,447.0,80.0,527.0,,,,,,,,
2020-04-05,,FL,12151.0,101253.0,1129.0,,1572.0,,,,,,2020-04-05T20:00:00Z,218.0,1572.0,114533.0,113404.0,113404.0,12,27.0,110.0,10297.0,1040.0,11337.0,,,,,,,,
2020-04-05,,GA,6647.0,21185.0,,,1283.0,,,,,,2020-04-05T20:00:00Z,211.0,1283.0,27832.0,27832.0,27832.0,13,10.0,44.0,1051.0,487.0,1538.0,,,,,,,,
2020-04-05,,GU,112.0,493.0,,,31.0,,2.0,,,23.0,2020-04-05T20:00:00Z,4.0,31.0,605.0,605.0,605.0,66,0.0,0.0,21.0,19.0,40.0,,,,,,,,
2020-04-05,,HI,351.0,12604.0,,,19.0,,6.0,,,82.0,2020-04-05T20:00:00Z,4.0,19.0,12955.0,12955.0,12955.0,15,1.0,1.0,645.0,32.0,677.0,,,,,,,,
2020-04-05,,IA,868.0,9973.0,,91.0,165.0,,,,,188.0,2020-04-05T20:00:00Z,22.0,165.0,10841.0,10841.0,10841.0,19,8.0,12.0,519.0,82.0,601.0,,,,,,,,
2020-04-05,,ID,1077.0,9184.0,,,66.0,,11.0,,,,2020-04-05T20:00:00Z,10.0,66.0,10261.0,10261.0,10261.0,16,0.0,4.0,1327.0,64.0,1391.0,,,,,,,,
2020-04-05,,IL,11256.0,47727.0,,,,,,,,,2020-04-05T20:00:00Z,274.0,,58983.0,58983.0,58983.0,17,31.0,0.0,4503.0,899.0,5402.0,,,,,,,,
2020-04-05,,IN,4411.0,18241.0,,,,,,,,,2020-04-05T20:00:00Z,127.0,,22652.0,22652.0,22652.0,18,11.0,0.0,2394.0,458.0,2852.0,,,,,,,,
2020-04-05,,KS,747.0,7476.0,,,183.0,,,,,,2020-04-05T20:00:00Z,22.0,183.0,8223.0,8223.0,8223.0,20,1.0,11.0,596.0,49.0,645.0,,,,,,,,
2020-04-05,,KY,917.0,15746.0,,,,,,,,,2020-04-05T20:00:00Z,40.0,,16663.0,16663.0,16663.0,21,3.0,0.0,1005.0,86.0,1091.0,,,,,,,,
2020-04-05,,LA,13010.0,47315.0,,1803.0,,,,561.0,,,2020-04-05T20:00:00Z,477.0,,60325.0,60325.0,60325.0,22,68.0,0.0,1313.0,514.0,1827.0,,,,,,,,
2020-04-05,,MA,12500.0,59437.0,,,1145.0,,,,,,2020-04-05T20:00:00Z,231.0,1145.0,71937.0,71937.0,71937.0,25,15.0,77.0,2373.0,764.0,3137.0,,,,,,,,
2020-04-05,,MD,3609.0,24728.0,,,936.0,,,,,159.0,2020-04-05T20:00:00Z,67.0,936.0,28337.0,28337.0,28337.0,24,14.0,115.0,2243.0,484.0,2727.0,,,,,,,,
2020-04-05,,ME,470.0,6088.0,,,86.0,,,,,156.0,2020-04-05T20:00:00Z,10.0,86.0,6558.0,6558.0,6558.0,23,0.0,3.0,0.0,14.0,14.0,,,,,,,,
2020-04-05,,MI,15718.0,30030.0,,,,,,,,,2020-04-05T20:00:00Z,617.0,,45748.0,45748.0,45748.0,26,77.0,0.0,18137.0,1493.0,19630.0,,,,,,,,
2020-04-05,,MN,935.0,25842.0,,106.0,202.0,48.0,77.0,,,451.0,2020-04-05T20:00:00Z,29.0,202.0,26777.0,26777.0,26777.0,27,5.0,22.0,1284.0,70.0,1354.0,,,,,,,,
2020-04-05,,MO,2367.0,24882.0,,424.0,,,,,,,2020-04-05T20:00:00Z,34.0,,27249.0,27249.0,27249.0,29,10.0,0.0,2268.0,76.0,2344.0,,,,,,,,
2020-04-05,,MP,8.0,13.0,10.0,,,,,,,,2020-04-05T20:00:00Z,1.0,,31.0,21.0,21.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-04-05,,MS,1638.0,5580.0,,,475.0,,,,,,2020-04-05T20:00:00Z,43.0,475.0,7218.0,7218.0,7218.0,28,8.0,39.0,447.0,183.0,630.0,,,,,,,,
2020-04-05,,MT,286.0,6317.0,,,24.0,,,,,,2020-04-05T20:00:00Z,6.0,24.0,6603.0,6603.0,6603.0,30,1.0,0.0,405.0,21.0,426.0,,,,,,,,
2020-04-05,,NC,2585.0,37460.0,,261.0,,,,,,,2020-04-05T20:00:00Z,31.0,,40045.0,40045.0,40045.0,37,7.0,0.0,1089.0,183.0,1272.0,,,,,,,,
2020-04-05,,ND,207.0,6580.0,,20.0,31.0,,,,,63.0,2020-04-05T20:00:00Z,3.0,31.0,6787.0,6787.0,6787.0,38,0.0,1.0,559.0,21.0,580.0,,,,,,,,
2020-04-05,,NE,363.0,5558.0,12.0,,,,,,,,2020-04-05T20:00:00Z,8.0,,5933.0,5921.0,5921.0,31,2.0,0.0,500.0,42.0,542.0,,,,,,,,
2020-04-05,,NH,621.0,7411.0,93.0,,86.0,,,,,146.0,2020-04-05T20:00:00Z,9.0,86.0,8125.0,8032.0,8032.0,33,2.0,6.0,446.0,81.0,527.0,,,,,,,,
2020-04-05,,NJ,37505.0,44661.0,,,,,,,,,2020-04-05T20:00:00Z,917.0,,82166.0,82166.0,82166.0,34,71.0,0.0,3429.0,3381.0,6810.0,,,,,,,,
2020-04-05,,NM,543.0,16285.0,,37.0,,,,18.0,,54.0,2020-04-05T20:00:00Z,11.0,,16828.0,16828.0,16828.0,35,1.0,0.0,1148.0,48.0,1196.0,,,,,,,,
2020-04-05,,NV,1836.0,14995.0,,,,,,,,,2020-04-05T20:00:00Z,46.0,,16831.0,16831.0,16831.0,32,0.0,0.0,574.0,94.0,668.0,,,,,,,,
2020-04-05,,NY,122031.0,180249.0,,16479.0,28092.0,4376.0,,,,12187.0,2020-04-05T20:00:00Z,4159.0,28092.0,302280.0,302280.0,302280.0,36,594.0,1709.0,10332.0,8327.0,18659.0,,,,,,,,
2020-04-05,,OH,4043.0,39713.0,,,1104.0,,346.0,,,,2020-04-05T20:00:00Z,119.0,1104.0,43756.0,43756.0,43756.0,39,17.0,98.0,1581.0,304.0,1885.0,,,,,,,,
2020-04-05,,OK,1252.0,1401.0,,,330.0,,,,,,2020-04-05T20:00:00Z,46.0,330.0,2653.0,2653.0,2653.0,40,4.0,14.0,39.0,93.0,132.0,,,,,,,,
2020-04-05,,OR,999.0,17926.0,,,239.0,,,,40.0,,2020-04-05T20:00:00Z,26.0,239.0,18925.0,18925.0,18925.0,41,4.0,35.0,1391.0,100.0,1491.0,,,,,,,,
2020-04-05,,PA,11510.0,66261.0,,,1072.0,,,,,,2020-04-05T20:00:00Z,150.0,1072.0,77771.0,77771.0,77771.0,42,14.0,68.0,6248.0,1493.0,7741.0,,,,,,,,
2020-04-05,,PR,475.0,3073.0,1039.0,,,,,,,,2020-04-05T20:00:00Z,20.0,,4587.0,3548.0,3548.0,72,2.0,0.0,1008.0,23.0,1031.0,,,,,,,,
2020-04-05,,RI,922.0,7181.0,,103.0,,33.0,,6.0,6.0,35.0,2020-04-05T20:00:00Z,25.0,,8103.0,8103.0,8103.0,44,8.0,0.0,1597.0,116.0,1713.0,,,,,,,,
2020-04-05,,SC,2049.0,16927.0,,,241.0,,,,,,2020-04-05T20:00:00Z,44.0,241.0,18976.0,18976.0,18976.0,45,4.0,0.0,530.0,132.0,662.0,,,,,,,,
2020-04-05,,SD,240.0,5353.0,,,22.0,,,,,84.0,2020-04-05T20:00:00Z,2.0,22.0,5593.0,5593.0,5593.0,46,0.0,3.0,341.0,28.0,369.0,,,,,,,,
2020-04-05,,TN,3633.0,41667.0,,,328.0,,,,,295.0,2020-04-05T20:00:00Z,44.0,328.0,45300.0,45300.0,45300.0,47,1.0,17.0,3597.0,312.0,3909.0,,,,,,,,
2020-04-05,,TX,6812.0,64126.0,,,827.0,,,,,38.0,2020-04-05T20:00:00Z,127.0,827.0,70938.0,70938.0,70938.0,48,22.0,631.0,6485.0,702.0,7187.0,,,,,,,,
2020-04-05,,UT,1605.0,29287.0,,,124.0,,,,,,2020-04-05T20:00:00Z,8.0,124.0,30892.0,30892.0,30892.0,49,0.0,7.0,2672.0,177.0,2849.0,,,,,,,,
2020-04-05,,VA,2637.0,21034.0,,,431.0,,145.0,,108.0,,2020-04-05T20:00:00Z,51.0,431.0,23671.0,23671.0,23671.0,51,-1.0,41.0,1889.0,230.0,2119.0,,,,,,,,
2020-04-05,,VI,42.0,206.0,18.0,,,,,,,34.0,2020-04-05T20:00:00Z,1.0,,266.0,248.0,248.0,78,1.0,0.0,22.0,2.0,24.0,,,,,,,,
2020-04-05,,VT,512.0,6070.0,,29.0,45.0,,,,,15.0,2020-04-05T20:00:00Z,22.0,45.0,6582.0,6582.0,6582.0,50,2.0,0.0,687.0,51.0,738.0,,,,,,,,
2020-04-05,,WA,7591.0,80327.0,,,,,,,,,2020-04-05T20:00:00Z,310.0,,87918.0,87918.0,87918.0,53,26.0,0.0,4694.0,625.0,5319.0,,,,,,,,
2020-04-05,,WI,2267.0,25169.0,,,624.0,,175.0,,,,2020-04-05T20:00:00Z,68.0,624.0,27436.0,27436.0,27436.0,55,12.0,36.0,1310.0,155.0,1465.0,,,,,,,,
2020-04-05,,WV,324.0,8514.0,,,,,,,,,2020-04-05T20:00:00Z,3.0,,8838.0,8838.0,8838.0,54,1.0,0.0,1110.0,42.0,1152.0,,,,,,,,
2020-04-05,,WY,197.0,3040.0,,,23.0,,,,,50.0,2020-04-05T20:00:00Z,0.0,23.0,3237.0,3237.0,3237.0,56,0.0,0.0,95.0,10.0,105.0,,,,,,,,
2020-04-04,,AK,171.0,5869.0,,,16.0,,,,,,2020-04-04T20:00:00Z,5.0,16.0,6040.0,6040.0,6040.0,02,2.0,1.0,10.0,14.0,24.0,,,,,,,,
2020-04-04,,AL,1580.0,9273.0,,,212.0,,,,,,2020-04-04T20:00:00Z,43.0,212.0,10853.0,10853.0,10853.0,01,8.0,212.0,1086.0,148.0,1234.0,,,,,,,,
2020-04-04,,AR,743.0,9627.0,,72.0,,,,23.0,,79.0,2020-04-04T20:00:00Z,14.0,,10370.0,10370.0,10370.0,05,2.0,0.0,632.0,39.0,671.0,,,,,,,,
2020-04-04,,AS,,20.0,6.0,,,,,,,,2020-04-04T20:00:00Z,0.0,,26.0,20.0,20.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
